timestamp,ch1,ch2,ch3
1746888179.4146986,61,-76,-3
1746888179.4167035,-7,2,29
1746888179.419237,34,-84,-4
1746888179.421254,19,-4,39
1746888179.4238362,10,-83,5
1746888179.425653,39,-13,24
1746888179.4288917,-12,-87,-4
1746888179.4304228,74,-22,17
1746888179.4339304,-43,-76,1
1746888179.4355533,85,-47,17
1746888179.4386148,-49,-80,-14
1746888179.440472,89,-44,25
1746888179.4434857,-85,-80,-3
1746888179.4453127,102,-64,20
1746888179.448346,-98,-72,-8
1746888179.4503067,106,-62,10
1746888179.453032,-95,-53,-23
1746888179.455057,80,-75,14
1746888179.4581184,-93,-52,-14
1746888179.4601364,79,-74,17
1746888179.463251,-99,-50,-16
1746888179.4649742,48,-79,16
1746888179.4679828,-90,-35,-24
1746888179.4699428,31,-73,-2
1746888179.4724724,-73,-34,-18
1746888179.4744859,8,-73,9
1746888179.4769735,-41,-24,-36
1746888179.4794874,-11,-78,7
1746888179.4815037,-16,-19,-38
1746888179.484031,-27,-83,0
1746888179.4860404,2,-7,-33
1746888179.488608,-56,-82,-16
1746888179.4907713,32,14,-30
1746888179.4934943,-75,-79,-8
1746888179.495219,43,19,-35
1746888179.4983337,-91,-65,-21
1746888179.500313,58,31,-51
1746888179.5030313,-99,-66,-17
1746888179.505087,78,32,-47
1746888179.507451,-108,-64,-29
1746888179.5095642,86,56,-54
1746888179.5122902,-89,-48,-30
1746888179.5140293,103,56,-40
1746888179.517109,-82,-37,-33
1746888179.51885,95,61,-44
1746888179.5219114,-70,-22,-29
1746888179.5236483,89,63,-59
1746888179.5267625,-49,-12,-23
1746888179.528475,69,63,-48
1746888179.5315852,-30,-9,-25
1746888179.5332923,60,84,-64
1746888179.536397,1,8,-33
1746888179.5381083,31,73,-48
1746888179.54122,28,2,-32
1746888179.5429108,10,77,-53
1746888179.546013,53,27,-30
1746888179.5477145,-18,82,-54
1746888179.550811,62,31,-45
1746888179.5525408,-38,81,-65
1746888179.555656,74,35,-49
1746888179.5573885,-58,72,-54
1746888179.560504,90,55,-45
1746888179.5622272,-80,69,-52
1746888179.565348,108,46,-56
1746888179.5670815,-92,57,-56
1746888179.570797,100,51,-48
1746888179.5719073,-91,52,-62
1746888179.5756266,80,62,-43
1746888179.5768678,-90,56,-65
1746888179.5805945,67,80,-52
1746888179.5817065,-100,47,-66
1746888179.5855145,58,69,-61
1746888179.5867462,-80,36,-58
1746888179.590473,33,87,-53
1746888179.5915945,-71,32,-58
1746888179.595312,20,74,-48
1746888179.596541,-47,10,-51
1746888179.6002774,-22,72,-56
1746888179.6014154,-20,0,-54
1746888179.605142,-32,71,-65
1746888179.6063669,-3,6,-55
1746888179.6100898,-68,78,-64
1746888179.611205,27,-20,-66
1746888179.6149168,-87,65,-52
1746888179.616151,40,-14,-45
1746888179.6198676,-96,59,-64
1746888179.6209815,60,-36,-59
1746888179.624715,-105,60,-60
1746888179.625945,80,-46,-57
1746888179.6296563,-108,63,-55
1746888179.6307712,101,-41,-53
1746888179.6350951,-94,40,-50
1746888179.6357582,99,-53,-45
1746888179.639879,-78,46,-61
1746888179.640492,105,-59,-57
1746888179.645218,90,-73,-42
1746888179.645218,-78,26,-64
1746888179.6499536,74,-63,-38
1746888179.6499536,-47,16,-58
1746888179.654672,55,-71,-42
1746888179.654672,-23,19,-64
1746888179.6593914,-2,7,-64
1746888179.6593914,31,-72,-42
1746888179.6640255,2,-72,-46
1746888179.6640255,29,-19,-64
1746888179.6694975,-16,-83,-44
1746888179.6700082,55,-14,-53
1746888179.6740713,-32,-74,-39
1746888179.6756063,61,-28,-46
1746888179.6788337,-53,-82,-21
1746888179.6808412,92,-38,-60
1746888179.6834786,-76,-70,-22
1746888179.6856692,92,-43,-53
1746888179.6882038,-98,-62,-19
1746888179.6902213,89,-52,-51
1746888179.6927483,-92,-62,-14
1746888179.6948178,89,-71,-50
1746888179.6978745,-103,-54,-8
1746888179.6993873,89,-73,-39
1746888179.7039177,-93,-57,-24
1746888179.7049294,72,-70,-42
1746888179.7094483,-78,-29,-9
1746888179.7109687,52,-74,-49
1746888179.7144804,-74,-33,-19
1746888179.7160125,42,-79,-40
1746888179.7195332,-39,-16,-1
1746888179.7210648,15,-75,-27
1746888179.7246213,-25,-9,1
1746888179.7261505,-8,-87,-34
1746888179.729202,-1,3,-9
1746888179.731233,-35,-78,-36
1746888179.733868,19,12,-6
1746888179.735926,-64,-71,-23
1746888179.7390773,47,10,9
1746888179.7411346,-71,-66,-30
1746888179.744304,58,20,15
1746888179.7459636,-91,-60,-18
1746888179.7489827,93,43,1
1746888179.7506604,-90,-71,-26
1746888179.753814,93,40,15
1746888179.7555428,-91,-62,-14
1746888179.7586975,95,63,12
1746888179.7603498,-95,-39,-7
1746888179.763457,92,69,16
1746888179.7651715,-89,-48,-4
1746888179.7682757,98,75,20
1746888179.769934,-77,-38,-15
1746888179.773038,79,72,16
1746888179.7747009,-54,-12,1
1746888179.7778087,61,72,19
1746888179.77947,-32,-8,1
1746888179.7825732,29,79,26
1746888179.7845728,5,-2,-9
1746888179.7872028,5,78,43
1746888179.7892206,19,19,3
1746888179.7918425,-4,83,30
1746888179.7939131,42,14,4
1746888179.7966409,-33,82,37
1746888179.7987263,67,24,-1
1746888179.8012915,-54,77,31
1746888179.8033488,93,30,19
1746888179.8059661,-79,79,35
1746888179.808086,85,52,4
1746888179.8107014,-81,72,39
1746888179.8127334,94,45,21
1746888179.815222,-98,54,44
1746888179.8172293,94,62,19
1746888179.8197846,-106,57,55
1746888179.821807,83,58,30
1746888179.8247116,-92,44,50
1746888179.8262494,75,72,19
1746888179.8292706,-77,32,44
1746888179.8316972,50,78,25
1746888179.833817,-65,22,48
1746888179.8363798,26,70,30
1746888179.838438,-44,19,61
1746888179.8407948,8,88,24
1746888179.8432148,-15,11,48
1746888179.8456595,-21,87,32
1746888179.8481874,5,-4,66
1746888179.8508222,-33,82,32
1746888179.8528538,29,-9,56
1746888179.855561,-63,77,36
1746888179.8575826,41,-25,60
1746888179.8602428,-81,74,42
1746888179.8625643,68,-38,53
1746888179.8650978,-94,60,44
1746888179.8676274,86,-48,60
1746888179.8700135,-96,57,47
1746888179.8725731,90,-51,54
1746888179.8746183,-90,63,45
1746888179.8776727,107,-55,68
1746888179.879687,-95,48,53
1746888179.8827384,88,-62,68
1746888179.8847573,-94,37,45
1746888179.8877983,81,-73,53
1746888179.8898163,-73,36,49
1746888179.8928463,86,-68,53
1746888179.894984,-47,21,48
1746888179.8980544,60,-68,51
1746888179.8996754,-19,6,52
1746888179.9032304,45,-83,52
1746888179.9042943,7,8,65
1746888179.9078574,19,-89,61
1746888179.908882,32,-9,51
1746888179.9129558,-3,-81,50
1746888179.913495,49,-10,60
1746888179.9176397,-28,-82,64
1746888179.9181888,76,-29,52
1746888179.9221985,-60,-84,44
1746888179.9227061,89,-45,56
1746888179.926719,-86,-80,58
1746888179.927231,96,-49,61
1746888179.9318323,-91,-66,60
1746888179.932965,107,-56,58
1746888179.9365602,-102,-58,52
1746888179.9375727,106,-61,53
1746888179.9415472,-97,-61,46
1746888179.9420724,92,-68,62
1746888179.9466674,-98,-46,50
1746888179.9472034,78,-79,63
1746888179.9512289,-83,-42,45
1746888179.9517443,50,-82,51
1746888179.955779,-63,-38,50
1746888179.9563096,39,-83,67
1746888179.9603326,-39,-28,37
1746888179.9608417,3,-76,63
1746888179.9654047,-33,-5,41
1746888179.9659534,-14,-75,64
1746888179.9699774,2,3,27
1746888179.9704852,-40,-84,64
1746888179.9745116,24,0,35
1746888179.975021,-66,-79,50
1746888179.9790375,43,26,29
1746888179.9795523,-82,-77,47
1746888179.9835784,60,29,23
1746888179.9841084,-83,-61,57
1746888179.988136,82,35,31
1746888179.989447,-105,-65,43
1746888179.9929948,101,55,31
1746888179.994008,-105,-48,42
1746888179.9979627,103,52,15
1746888179.9991844,-101,-53,52
1746888180.0027237,88,68,8
1746888180.0037436,-78,-41,37
1746888180.0077965,84,63,12
1746888180.0089886,-76,-23,46
1746888180.0130043,76,77,13
1746888180.0135238,-44,-20,47
1746888180.0181453,63,79,15
1746888180.019171,-31,-4,39
1746888180.0231955,45,76,2
1746888180.0237162,-5,8,30
1746888180.0282457,32,16,30
1746888180.0282457,2,84,7
1746888180.032789,39,23,21
1746888180.0332994,-19,74,-8
1746888180.0378253,-40,79,2
1746888180.0378253,58,24,19
1746888180.0425372,-54,81,-11
1746888180.043057,75,32,18
1746888180.0477486,-69,68,-7
1746888180.0484264,96,50,14
1746888180.052526,-85,59,-4
1746888180.0531301,108,53,15
1746888180.0572205,-94,70,-18
1746888180.0577438,100,60,17
1746888180.0618434,-99,60,-22
1746888180.062389,90,64,12
1746888180.0670419,-86,53,-31
1746888180.0676234,83,70,2
1746888180.0716772,-75,46,-24
1746888180.072263,67,75,-1
1746888180.0763204,-70,31,-31
1746888180.0768483,44,74,0
1746888180.0809855,-51,11,-27
1746888180.0816016,4,74,6
1746888180.085707,-30,16,-33
1746888180.086268,-7,82,3
1746888180.0903368,6,7,-34
1746888180.0908966,-44,78,4
1746888180.0950005,30,-10,-35
1746888180.0955544,-56,84,-15
1746888180.099808,50,-27,-38
1746888180.1004405,-70,71,-3
1746888180.104501,72,-32,-52
1746888180.1050606,-91,72,-4
1746888180.109105,75,-39,-54
1746888180.1096642,-104,63,-9
1746888180.1139698,97,-53,-50
1746888180.1144989,-94,45,-22
1746888180.1185958,97,-62,-46
1746888180.119199,-105,49,-17
1746888180.1238093,-83,30,-34
1746888180.1238093,97,-70,-55
1746888180.1283803,86,-65,-47
1746888180.1288881,-77,29,-20
1746888180.1330554,69,-77,-43
1746888180.1335995,-45,27,-30
1746888180.1382058,-21,8,-34
1746888180.1382058,67,-85,-57
1746888180.1429343,3,-4,-44
1746888180.143446,42,-85,-61
1746888180.147585,22,-13,-34
1746888180.1486633,18,-80,-59
1746888180.1524746,56,-10,-43
1746888180.153582,-15,-74,-55
1746888180.1571412,66,-22,-37
1746888180.1581998,-43,-69,-50
1746888180.1623049,75,-33,-46
1746888180.162901,-64,-67,-60
1746888180.1669998,88,-40,-45
1746888180.1675098,-79,-70,-63
1746888180.1718554,99,-53,-56
1746888180.172409,-93,-71,-67
1746888180.1766737,105,-63,-52
1746888180.1771834,-96,-64,-59
1746888180.181343,85,-65,-43
1746888180.1823568,-103,-52,-57
1746888180.185969,74,-81,-47
1746888180.187132,-95,-44,-55
1746888180.190755,54,-67,-54
1746888180.191829,-93,-38,-67
1746888180.1953585,35,-69,-53
1746888180.196383,-75,-28,-68
1746888180.2001507,4,-78,-60
1746888180.2012796,-56,-21,-52
1746888180.2049892,-17,-82,-61
1746888180.2060921,-16,-11,-66
1746888180.209557,-45,-78,-49
1746888180.2109182,2,0,-51
1746888180.214586,-68,-75,-60
1746888180.2156496,17,0,-65
1746888180.2193673,-74,-73,-64
1746888180.2204285,52,11,-63
1746888180.224417,-97,-75,-51
1746888180.2249534,71,23,-51
1746888180.2291644,-106,-54,-55
1746888180.2296736,89,31,-58
1746888180.2336993,-90,-48,-66
1746888180.2342153,85,49,-50
1746888180.2383645,-98,-42,-52
1746888180.2389345,92,58,-49
1746888180.2430685,-81,-37,-59
1746888180.2436116,102,67,-44
1746888180.2483158,-68,-38,-54
1746888180.2533333,-56,-26,-60
1746888180.2584615,-28,-12,-57
1746888180.2584615,54,81,-51
1746888180.2631168,-3,6,-53
1746888180.2637408,40,82,-40
1746888180.2681203,26,4,-63
1746888180.2686646,8,74,-45
1746888180.2727678,40,13,-54
1746888180.2733328,-17,75,-29
1746888180.2774472,66,28,-63
1746888180.2779653,-32,76,-33
1746888180.2820723,75,32,-50
1746888180.2825985,-54,80,-36
1746888180.286858,98,37,-52
1746888180.2873838,-82,77,-29
1746888180.2914934,105,45,-57
1746888180.2920003,-82,63,-24
1746888180.2961676,100,61,-40
1746888180.297257,-101,61,-25
1746888180.3007777,83,64,-41
1746888180.3019674,-94,57,-23
1746888180.305621,83,74,-34
1746888180.306721,-96,56,-20
1746888180.3102367,62,80,-41
1746888180.3113582,-91,44,-21
1746888180.3154788,30,68,-48
1746888180.3160365,-69,23,-1
1746888180.320135,6,82,-42
1746888180.3206813,-57,9,-1
1746888180.3249435,-7,77,-31
1746888180.3254716,-27,13,5
1746888180.3297622,-40,68,-31
1746888180.3302724,-8,-9,2
1746888180.334334,-55,75,-32
1746888180.3348942,15,-1,2
1746888180.3390024,-74,66,-34
1746888180.3401597,48,-26,-3
1746888180.3437517,-82,73,-30
1746888180.3448074,61,-38,11
1746888180.3485503,-104,55,-25
1746888180.3495615,87,-42,18
1746888180.3534062,-96,47,-23
1746888180.354513,89,-51,10
1746888180.3582242,-96,45,-18
1746888180.3600333,100,-59,10
1746888180.363006,-82,43,-9
1746888180.3646178,90,-57,27
1746888180.3676436,-68,34,-11
1746888180.3692188,83,-74,17
1746888180.372262,-51,23,0
1746888180.3738477,79,-65,17
1746888180.376954,-20,13,1
1746888180.378782,55,-82,20
1746888180.3818097,2,-3,-3
1746888180.3837743,33,-88,40
1746888180.386335,28,-17,-2
1746888180.3888636,20,-81,43
1746888180.3909233,47,-19,2
1746888180.3934371,-5,-89,31
1746888180.395941,66,-20,1
1746888180.3981254,-38,-74,32
1746888180.400749,84,-41,8
1746888180.402802,-61,-83,33
1746888180.4053643,89,-55,15
1746888180.407396,-84,-63,50
1746888180.4104176,107,-45,9
1746888180.4120605,-83,-58,43
1746888180.4153998,88,-61,27
1746888180.416963,-103,-52,55
1746888180.4199789,80,-61,25
1746888180.4215047,-106,-59,47
1746888180.424648,72,-67,20
1746888180.4262888,-102,-38,58
1746888180.4293475,50,-83,27
1746888180.43106,-76,-48,58
1746888180.4340847,28,-72,36
1746888180.4361608,-60,-27,50
1746888180.4388413,3,-88,39
1746888180.4408693,-54,-28,52
1746888180.4433267,-8,-78,37
1746888180.4454384,-30,-5,52
1746888180.448684,-34,-69,39
1746888180.4507058,9,-1,54
1746888180.453378,-67,-82,33
1746888180.4559298,25,2,51
1746888180.4579647,-72,-71,33
1746888180.4605033,49,19,48
1746888180.463082,-93,-62,52
1746888180.4656389,71,35,55
1746888180.4676836,-89,-69,50
1746888180.4704187,91,40,52
1746888180.4724572,-107,-48,44
1746888180.4748657,90,40,63
1746888180.4771996,-100,-49,47
1746888180.480215,89,48,49
1746888180.4817405,-84,-47,44
1746888180.4853027,94,52,66
1746888180.486315,-61,-29,53
1746888180.4902508,98,65,56
1746888180.4912653,-57,-18,46
1746888180.4952972,80,66,57
1746888180.4958086,-24,-7,49
1746888180.5005412,-3,5,65
1746888180.5005412,60,68,49
1746888180.5051637,18,10,54
1746888180.5056717,40,84,64
1746888180.5099437,38,17,57
1746888180.5104513,19,76,51
1746888180.5144868,68,38,65
1746888180.5155025,-19,73,61
1746888180.5194988,91,39,61
1746888180.5200393,-29,71,64
1746888180.5240827,96,40,63
1746888180.5245938,-61,70,60
1746888180.5286653,108,55,54
1746888180.5291898,-72,67,57
1746888180.5333877,103,67,55
1746888180.5339026,-91,68,48
1746888180.5379276,98,75,49
1746888180.538441,-96,70,51
1746888180.5424514,69,74,54
1746888180.54296,-97,49,43
1746888180.546987,62,72,62
1746888180.548093,-86,40,37
1746888180.5516574,44,80,51
1746888180.5526774,-88,30,36
1746888180.5567093,5,76,65
1746888180.5572383,-62,28,33
1746888180.5612805,-10,83,50
1746888180.5618162,-50,25,36
1746888180.5658429,-30,79,57
1746888180.5663512,-26,6,45
1746888180.570379,-56,75,51
1746888180.5709865,-5,7,35
1746888180.5751317,-76,66,61
1746888180.5756416,28,-6,37
1746888180.5797756,-95,75,50
1746888180.580384,38,-28,28
1746888180.584519,-91,54,47
1746888180.5850294,77,-22,31
1746888180.5891652,-104,53,56
1746888180.5897527,82,-39,20
1746888180.5938587,-97,49,46
1746888180.5944593,90,-41,23
1746888180.5987725,-94,32,43
1746888180.5993915,108,-52,18
1746888180.6034966,-61,26,44
1746888180.604064,89,-59,21
1746888180.6086738,89,-65,19
1746888180.6081653,-48,21,47
1746888180.6139219,-22,16,29
1746888180.6186788,50,-69,-2
1746888180.6237235,31,-20,35
1746888180.6288013,9,-87,-7
1746888180.6288013,39,-24,38
1746888180.6333463,-11,-89,2
1746888180.6338687,64,-21,29
1746888180.637901,-41,-80,-13
1746888180.6384678,83,-48,31
1746888180.6431148,-63,-85,-7
1746888180.6477237,89,-58,24
1746888180.6482403,-69,-63,-11
1746888180.6523464,88,-63,21
1746888180.6529043,-81,-64,-16
1746888180.657148,88,-60,19
1746888180.6577094,-98,-55,-8
1746888180.6617599,71,-67,8
1746888180.662268,-91,-55,-10
1746888180.6663694,65,-70,7
1746888180.6669278,-104,-42,-24
1746888180.6710331,39,-69,10
1746888180.6715434,-90,-44,-31
1746888180.675562,15,-72,2
1746888180.6760702,-74,-33,-24
1746888180.6807826,-58,-19,-39
1746888180.6807826,-7,-74,5
1746888180.685393,-15,-7,-23
1746888180.685905,-41,-80,-12
1746888180.6899195,1,-10,-44
1746888180.6904309,-51,-67,-8
1746888180.6944997,15,15,-41
1746888180.695012,-77,-76,-18
1746888180.69938,-96,-65,-4
1746888180.69938,38,23,-36
1746888180.7041152,-102,-64,-8
1746888180.7047036,58,31,-35
1746888180.7087197,-101,-59,-24
1746888180.7092412,77,31,-45
1746888180.7133489,-86,-40,-28
1746888180.7138875,100,48,-41
1746888180.7179904,-75,-43,-26
1746888180.7185605,95,48,-51
1746888180.7226758,-67,-24,-27
1746888180.7231832,89,57,-56
1746888180.7272456,-46,-29,-34
1746888180.7278216,90,73,-50
1746888180.7318797,-25,-15,-39
1746888180.7323904,79,76,-47
1746888180.7365077,8,-1,-32
1746888180.7370882,49,75,-46
1746888180.7412002,28,13,-45
1746888180.7417426,41,83,-59
1746888180.745846,42,11,-44
1746888180.747054,18,88,-60
1746888180.75062,76,36,-42
1746888180.7521868,-4,70,-50
1746888180.7552936,81,38,-53
1746888180.7570045,-34,83,-62
1746888180.7601104,88,41,-46
1746888180.7619617,-63,73,-68
1746888180.7650728,102,54,-39
1746888180.766736,-78,66,-65
1746888180.7698495,103,63,-46
1746888180.7715666,-92,57,-69
1746888180.7746649,89,66,-55
1746888180.7765946,-90,61,-55
1746888180.7794826,71,68,-46
1746888180.7812052,-104,56,-54
1746888180.7843106,65,85,-46
1746888180.7863135,-91,48,-57
1746888180.7890825,38,85,-49
1746888180.7911873,-92,30,-67
1746888180.7939107,4,74,-65
1746888180.7965596,-60,28,-61
1746888180.7988298,-8,86,-66
1746888180.8014855,-48,16,-51
1746888180.8039954,-38,68,-53
1746888180.806162,-19,1,-51
1746888180.8087296,-60,77,-68
1746888180.811299,-6,2,-63
1746888180.813827,-72,73,-50
1746888180.8159306,33,-15,-59
1746888180.8190372,-93,74,-54
1746888180.820668,40,-25,-54
1746888180.8237164,-90,63,-61
1746888180.8254607,69,-23,-56
1746888180.8283865,-94,54,-67
1746888180.8305006,74,-45,-49
1746888180.8336701,-95,41,-62
1746888180.8354754,96,-43,-58
1746888180.8384898,-84,32,-52
1746888180.8402061,92,-57,-56
1746888180.8431704,-67,30,-57
1746888180.8452368,106,-66,-42
1746888180.8477964,-57,24,-67
1746888180.849809,95,-77,-49
1746888180.852732,-25,13,-54
1746888180.854293,84,-75,-42
1746888180.8573222,8,-2,-51
1746888180.859118,65,-70,-43
1746888180.86215,20,-5,-53
1746888180.863684,32,-80,-32
1746888180.8671005,50,-25,-59
1746888180.8681371,12,-88,-30
1746888180.8716621,62,-38,-45
1746888180.872717,-21,-71,-31
1746888180.8765545,88,-48,-51
1746888180.8771102,-29,-80,-39
1746888180.8812597,104,-42,-57
1746888180.8818653,-64,-83,-26
1746888180.8859754,99,-46,-46
1746888180.886502,-74,-70,-20
1746888180.8905234,97,-61,-50
1746888180.8910363,-86,-66,-24
1746888180.8956373,82,-66,-43
1746888180.8961756,-96,-56,-24
1746888180.9003239,74,-80,-40
1746888180.9008598,-108,-58,-19
1746888180.9048746,52,-82,-49
1746888180.905429,-105,-41,-6
1746888180.9099731,33,-87,-38
1746888180.9099731,-86,-29,-8
1746888180.9148257,13,-75,-31
1746888180.915347,-60,-35,-9
1746888180.9194572,-3,-76,-31
1746888180.9199882,-53,-10,-2
1746888180.9241061,-46,-81,-34
1746888180.9246798,-32,-5,-6
1746888180.9290066,-56,-81,-34
1746888180.9295921,6,-9,4
1746888180.9337542,-75,-77,-31
1746888180.9342632,24,19,6
1746888180.9392967,48,28,11
1746888180.9392967,-88,-77,-28
1746888180.9439075,68,22,4
1746888180.9444346,-101,-64,-21
1746888180.948655,82,44,11
1746888180.949167,-95,-45,-27
1746888180.9532773,98,40,11
1746888180.953836,-105,-45,-7
1746888180.957945,95,47,26
1746888180.958452,-89,-47,-16
1746888180.9631557,102,63,11
1746888180.9636981,-75,-24,-16
1746888180.967741,83,64,13
1746888180.9682724,-44,-21,-16
1746888180.9725125,70,81,33
1746888180.9730217,-24,-8,-7
1746888180.9771733,53,76,30
1746888180.977707,-1,-5,3
1746888180.9818187,40,81,31
1746888180.982369,29,15,9
1746888180.9864845,9,70,43
1746888180.9870718,55,9,6
1746888180.9911911,-20,84,41
1746888180.9917035,61,34,10
1746888180.9958162,-38,70,41
1746888180.9963274,85,41,9
1746888181.000757,-63,74,46
1746888181.0013402,102,50,5
1746888181.0053656,-70,68,40
1746888181.0058744,103,47,25
1746888181.01022,-98,67,53
1746888181.0107625,91,56,11
1746888181.0149243,-107,70,47
1746888181.015584,83,60,20
1746888181.0196252,-109,48,52
1746888181.0207837,72,81,23
1746888181.0245652,-104,44,47
1746888181.0255823,59,67,31
1746888181.0297682,-85,43,56
1746888181.0302916,41,86,35
1746888181.0350358,11,72,26
1746888181.0350358,-68,37,57
1746888181.039618,-14,78,44
1746888181.0401554,-53,10,48
1746888181.044258,-38,76,46
1746888181.044789,-19,15,56
1746888181.0491066,-64,74,40
1746888181.0496144,-6,4,51
1746888181.0537782,-70,80,37
1746888181.054361,33,-11,61
1746888181.0583715,-97,73,37
1746888181.0588818,41,-16,66
1746888181.063578,-93,61,42
1746888181.0641055,69,-20,64
1746888181.068213,-103,54,57
1746888181.0687475,89,-40,60
1746888181.0728614,-102,53,51
1746888181.0733757,103,-42,56
1746888181.0773919,-92,34,44
1746888181.0779018,99,-47,51
1746888181.0819154,-62,37,47
1746888181.082429,89,-60,56
1746888181.0865235,-55,10,48
1746888181.0871577,94,-69,52
1746888181.0918055,77,-77,50
1746888181.0912814,-19,11,46
1746888181.0964503,49,-80,64
1746888181.0970573,-5,6,54
1746888181.1013753,42,-76,62
1746888181.1019654,33,-13,61
1746888181.1060863,12,-84,56
1746888181.1066897,54,-22,50
1746888181.1107142,-14,-70,53
1746888181.111235,67,-38,51
1746888181.1154885,-33,-72,64
1746888181.1160586,91,-35,65
1746888181.1204138,104,-41,60
1746888181.125083,-76,-80,54
1746888181.125083,102,-53,51
1746888181.1298404,-100,-74,48
1746888181.1315184,103,-58,64
1746888181.134622,-105,-53,42
1746888181.1362321,98,-66,50
1746888181.1392472,-93,-57,57
1746888181.1408083,69,-78,50
1746888181.1438265,-101,-44,51
1746888181.1453526,55,-85,61
1746888181.1483676,-93,-42,46
1746888181.149895,33,-72,50
1746888181.1529129,-70,-20,34
1746888181.1546025,17,-82,65
1746888181.1577423,-43,-23,41
1746888181.1596823,-21,-74,52
1746888181.1623058,-18,-9,30
1746888181.1643763,-33,-75,58
1746888181.1668577,-8,0,31
1746888181.1689124,-64,-67,46
1746888181.1717427,28,4,37
1746888181.1732998,-75,-72,54
1746888181.1764865,39,9,23
1746888181.1790166,-97,-58,47
1746888181.1810796,72,23,28
1746888181.183657,-103,-58,50
1746888181.185853,85,28,31
1746888181.1885896,-105,-55,40
1746888181.190649,104,46,25
1746888181.1932235,-97,-49,46
1746888181.1952372,96,63,11
1746888181.1982913,-94,-33,53
1746888181.1998255,89,54,16
1746888181.203361,-78,-31,45
1746888181.204378,88,65,20
1746888181.2079709,-42,-26,42
1746888181.2091844,86,62,6
1746888181.212805,-21,-14,39
1746888181.2144575,56,74,-1
1746888181.2174735,-9,-9,25
1746888181.2189991,43,74,-5
1746888181.222014,33,7,32
1746888181.2235472,15,86,-9
1746888181.2265618,38,13,33
1746888181.2281322,-9,80,-6
1746888181.2311482,77,22,17
1746888181.2333233,-42,81,-10
1746888181.2357147,90,46,18
1746888181.2382562,-51,66,1
1746888181.2403762,91,41,12
1746888181.2430227,-86,66,-20
1746888181.2450922,105,57,15
1746888181.2477112,-83,57,-11
1746888181.2498305,91,66,10
1746888181.2526028,-106,53,-25
1746888181.254738,88,72,15
1746888181.2574463,-91,44,-14
1746888181.2595966,82,80,1
1746888181.2623167,-86,37,-27
1746888181.2644596,53,84,16
1746888181.2670715,-82,41,-23
1746888181.2691927,32,72,9
1746888181.2719,-70,33,-36
1746888181.2739687,6,88,4
1746888181.2765183,-54,17,-39
1746888181.278536,-20,81,3
1746888181.281079,-27,13,-34
1746888181.2831976,-27,68,2
1746888181.2857525,-2,6,-33
1746888181.2878942,-58,77,2
1746888181.2905548,17,-2,-47
1746888181.292657,-84,80,-5
1746888181.2955732,39,-12,-40
1746888181.2976813,-95,74,-11
1746888181.3005142,68,-32,-38
1746888181.3026125,-89,59,-24
1746888181.3052518,77,-39,-40
1746888181.3073866,-108,53,-20
1746888181.3097548,94,-50,-49
1746888181.312544,-105,41,-15
1746888181.3146465,89,-49,-57
1746888181.3175228,-90,31,-17
1746888181.3191776,92,-71,-41
1746888181.3222837,-61,27,-22
1746888181.3239477,96,-58,-49
1746888181.327049,-53,25,-23
1746888181.3286784,70,-71,-56
1746888181.3317776,-33,14,-40
1746888181.333809,64,-85,-45
1746888181.3365064,-5,-9,-39
1746888181.3385694,29,-82,-65
1746888181.341136,27,-5,-31
1746888181.3433003,11,-73,-64
1746888181.3459938,39,-13,-46
1746888181.3481007,-21,-81,-61
1746888181.3506815,66,-28,-37
1746888181.352852,-41,-80,-49
1746888181.355624,77,-43,-43
1746888181.3576891,-57,-68,-62
1746888181.3602269,100,-43,-38
1746888181.3623998,-78,-72,-52
1746888181.3651123,89,-55,-46
1746888181.3672209,-87,-70,-67
1746888181.369803,91,-54,-41
1746888181.3720033,-89,-71,-54
1746888181.3746588,81,-67,-53
1746888181.376762,-104,-54,-64
1746888181.3794177,77,-71,-46
1746888181.3815436,-94,-55,-56
1746888181.3842773,55,-76,-55
1746888181.3863878,-93,-40,-67
1746888181.3895366,39,-85,-53
1746888181.391194,-68,-25,-64
1746888181.3943148,6,-87,-49
1746888181.3963933,-52,-10,-64
1746888181.399129,-22,-77,-60
1746888181.4010658,-27,-1,-64
1746888181.403702,-33,-69,-53
1746888181.4063985,-7,-8,-64
1746888181.4085102,-60,-71,-63
1746888181.411077,19,8,-56
1746888181.4132726,-86,-69,-63
1746888181.4158971,40,19,-50
1746888181.4183602,-86,-65,-68
1746888181.4204695,72,35,-50
1746888181.423054,-108,-52,-56
1746888181.4251995,86,33,-45
1746888181.4285514,-93,-47,-59
1746888181.4301589,101,40,-53
1746888181.4332995,-105,-47,-55
1746888181.4350615,101,52,-49
1746888181.4383132,-93,-33,-69
1746888181.440166,102,64,-47
1746888181.4431317,-62,-33,-59
1746888181.4446735,94,62,-53
1746888181.4483197,-51,-10,-67
1746888181.449404,77,75,-39
1746888181.4530652,-24,-20,-66
1746888181.454242,54,76,-50
1746888181.4580219,4,2,-58
1746888181.459095,39,87,-37
1746888181.4629626,30,0,-62
1746888181.46401,18,73,-41
1746888181.4681454,48,21,-60
1746888181.4686677,-10,69,-28
1746888181.4728384,67,29,-49
1746888181.4734066,-29,76,-34
1746888181.4779625,87,39,-50
1746888181.4784873,-59,83,-27
1746888181.4825907,87,55,-52
1746888181.4831023,-79,73,-18
1746888181.4872963,90,47,-53
